smiles,source_dataset
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,unique_smiles_B3DB_no_shared
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3cc(-c4[nH]c(SC)nc4C)ccn3)cc2)c1,unique_smiles_CHEMBL_no_shared
CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
COCC12CC(C1)N(c1cc(-n3ncc4cnc(C5(C#N)CC56CC6)cc43)nc(C)n1)C2,unique_smiles_CHEMBL_no_shared
N#Cc1cccc(F)c1Nc1ccc2[nH]nc(-c3ccncc3)c2c1,unique_smiles_CHEMBL_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
O=C1CCC(C(=O)NC2CC2c2ccccc2)N1,unique_smiles_B3DB_no_shared
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,unique_smiles_B3DB_no_shared
Cc1nn(C2CCOC2)cc1Nc1nc(N)c2c(C#N)c(N3CCCC3C)n(C)c2n1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cc(OC)c(C(=O)NC(C)(C)C)cc2Cl)ncc1Cl,unique_smiles_CHEMBL_no_shared
Cc1nn(CC2CC2)cc1Nc1nc(C2CC2)c2nc[nH]c2n1,unique_smiles_CHEMBL_no_shared
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,unique_smiles_B3DB_no_shared
CC(C)(C)NCC(O)c1cc(Br)no1,unique_smiles_B3DB_no_shared
Cn1cc(-c2c[nH]c3ncnc(N4CCC(F)CC4)c23)cn1,unique_smiles_CHEMBL_no_shared
CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,unique_smiles_CHEMBL_no_shared
COc1cc2c(c(CNC3CCCNC3c3ccccc3)c1)OCC2,unique_smiles_B3DB_no_shared
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,unique_smiles_B3DB_no_shared
CC1CC(n2c(C3CC(C)(F)C3)nc3cnc4ccc(Cl)cc4c32)CCO1,unique_smiles_CHEMBL_no_shared
CCCCCCCCCC1(C)OCC(COC(N)=O)O1,unique_smiles_B3DB_no_shared
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,unique_smiles_B3DB_no_shared
CN(C)C1C(O)=C(C(=O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,unique_smiles_B3DB_no_shared
Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
CC1C2Cc3ccc(O)cc3C1(C)CCN2C,unique_smiles_B3DB_no_shared
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CCl)O1,unique_smiles_B3DB_no_shared
CC(C)n1cnc2ccc(-c3n[nH]c4ccnc(OC5CCOCC5)c34)cc21,unique_smiles_CHEMBL_no_shared
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,unique_smiles_CHEMBL_no_shared
NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,unique_smiles_B3DB_no_shared
CN(Cc1nc(-c2cccs2)no1)C(=O)CSCc1ccc([N+](=O)[O-])cc1,unique_smiles_B3DB_no_shared
Cc1cccc(OCC(O)CNC(C)C)c1,unique_smiles_B3DB_no_shared
CC(=O)N1CCC(n2ncc(Nc3ncc4c(Cl)cn(C)c4n3)c2Cl)CC1,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)c2nc[nH]n2)cc1Nc1ncc(C(F)(F)F)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ncc(NC3CCCN(Cc4ccc(Cl)c(Cl)c4)C3)cc12,unique_smiles_CHEMBL_no_shared
Cn1cc(-c2cc(Cl)c3[nH]nc(-c4ccnc(N5CCOCC5)c4)c3c2)cn1,unique_smiles_CHEMBL_no_shared
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC(O)C4)c23)c1,unique_smiles_CHEMBL_no_shared
Fc1cc(F)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
NC(=O)c1cc2ccncc2s1,unique_smiles_CHEMBL_no_shared
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,unique_smiles_B3DB_no_shared
FC(F)(F)c1cccc(Sc2ccc3nnc(-c4ccncc4)n3n2)c1,unique_smiles_CHEMBL_no_shared
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,unique_smiles_B3DB_no_shared
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,unique_smiles_CHEMBL_no_shared
CCOC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,unique_smiles_B3DB_no_shared
CCC(Br)(C(N)=O)C(C)C,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ncc(-c3cncc(N4CCCC4=O)n3)cc12,unique_smiles_CHEMBL_no_shared
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,unique_smiles_B3DB_no_shared
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,unique_smiles_B3DB_no_shared
Cc1ncc(-c2csc(N=C(N)N)n2)[nH]1,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cnn(S(=O)(=O)CCOC)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCN(CC)CCCOC(=O)C1(c2ccccc2)CC2CCC1C2,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ncc(-c3cncc(N4CCc5ccccc54)n3)cc12,unique_smiles_CHEMBL_no_shared
COCCOC1CCN(c2cc(-c3n[nH]c4cc(F)c(OC(C)C)cc34)ncn2)CC1,unique_smiles_CHEMBL_no_shared
Oc1ccc(C=NNc2ccc3ccccc3n2)c(O)c1,unique_smiles_CHEMBL_no_shared
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,unique_smiles_B3DB_no_shared
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,unique_smiles_B3DB_no_shared
CC1(Oc2cc3c(-c4cc(N5CCS(=O)(=O)CC5)ncn4)n[nH]c3cc2F)CC1,unique_smiles_CHEMBL_no_shared
Cc1cc(-c2ccccn2)cc(C)c1C=Cc1cncc(-c2nn[nH]n2)c1,unique_smiles_CHEMBL_no_shared
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,unique_smiles_B3DB_no_shared
CCC(=O)OC1C(C)OC(OC2C(C)C(=O)OC(C)C(C)C(OC(=O)CC)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)CC1OC,unique_smiles_B3DB_no_shared
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,unique_smiles_B3DB_no_shared
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
CC1=CN2CC(=O)NN=C2C=C1,unique_smiles_CHEMBL_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,unique_smiles_B3DB_no_shared
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,unique_smiles_B3DB_no_shared
CSc1sc(-c2cc[nH]n2)c2c1C(=O)NC(C)C2,unique_smiles_CHEMBL_no_shared
Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1,unique_smiles_CHEMBL_no_shared
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,unique_smiles_B3DB_no_shared
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,unique_smiles_B3DB_no_shared
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,unique_smiles_B3DB_no_shared
CC1(O)CCCC1n1ncc(Nc2ncc(C(F)(F)F)c(C3CC3)n2)c1Cl,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2sc(C3(C#N)CC3)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,unique_smiles_B3DB_no_shared
CCN(CCCNS(=O)(=O)N1CC(C)OC(C)C1)c1ccccc1,unique_smiles_B3DB_no_shared
CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,unique_smiles_B3DB_no_shared
Cc1cc2c(-c3ccc(NC(=O)C(N)CC(C)(C)C)cc3C)ccnc2[nH]1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cnn(C3CC(N4CCN(C)CC4)C3)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CN(C)CCCN1c2ccccc2Sc2cccnc21,unique_smiles_B3DB_no_shared
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,unique_smiles_B3DB_no_shared
CC(C)Oc1cc2c(-c3cc(N4CC(O)C(N)C4C)ncn3)n[nH]c2cc1F,unique_smiles_CHEMBL_no_shared
COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCCCN(C)C2=O,unique_smiles_CHEMBL_no_shared
CC(C)(O)C1CC1C(=O)Nc1cc2cc(C3CCN(C4(C)COCC4O)CC3)c(Cl)cc2cn1,unique_smiles_CHEMBL_no_shared
Cc1c(Nc2nc(N)c3c(C#N)c(N4CCCC4C)n(C)c3n2)cnn1CC1(O)COC1,unique_smiles_CHEMBL_no_shared
CC(C)n1cc(-c2n[nH]c3ccnc(NC4CCOCC4)c23)nn1,unique_smiles_CHEMBL_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC(C(=O)O)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CNc1nc(N2CCC(C(F)F)C2)cc(-n2ncc3ccc(C4(C#N)CC45CC5)cc32)n1,unique_smiles_CHEMBL_no_shared
COc1ccc2[nH]nc(-c3cc(N4CCOC(C)C4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4ccc(C5(C#N)CC5)cc43)ncn1)C2,unique_smiles_CHEMBL_no_shared
c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,unique_smiles_CHEMBL_no_shared
Cc1cc(-c2n[nH]c3ccc(NC(=O)c4ncc(C#N)c(C)c4C)cc23)cc(C)n1,unique_smiles_CHEMBL_no_shared
Cc1c(Nc2ncc(C(F)(F)F)c(NCC(F)F)n2)cnn1C1CC(n2nccn2)C1,unique_smiles_CHEMBL_no_shared
CNC(=O)c1ccc(Nc2ncc(C#N)c(NC)n2)c(OC)c1,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(F)c(OCC2CCC(O)CC2)n1,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)C(N)C3=CCC=CC3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(C)Nc1c(C(N)=O)nnc2cc(N3CCOCC3)ccc12,unique_smiles_CHEMBL_no_shared
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,unique_smiles_B3DB_no_shared
CCCCCCCC,unique_smiles_B3DB_no_shared
N#Cc1cccc(-c2c[nH]c3ncnc(N4CC5CC(C4)O5)c23)c1,unique_smiles_CHEMBL_no_shared
CC1CCCN(c2ncnc3[nH]cc(-c4ccc5c(c4)C(=O)NC5)c23)C1,unique_smiles_CHEMBL_no_shared
OCCN1CCN(CCC=C2c3ccccc3COc3ccc(Cl)cc32)CC1,unique_smiles_B3DB_no_shared
N#Cc1cnc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)c(O)c1,unique_smiles_CHEMBL_no_shared
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,unique_smiles_B3DB_no_shared
COc1cccc(-n2ncc3c(NN=Cc4cccc(F)c4)ncnc32)c1,unique_smiles_CHEMBL_no_shared
CC1(O)CC2(CN(c3cc(-n4ncc5ccc(C6(C#N)CC7(CC7)C6)cc54)ncn3)C2)C1,unique_smiles_CHEMBL_no_shared
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,unique_smiles_B3DB_no_shared
COc1cc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,unique_smiles_CHEMBL_no_shared
CCS(=O)(=O)C1C(c2ccc3c(c2)OCO3)C1(COC)C(=O)O,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cn(C3(C)CCOC3=O)nc2C2CC2)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCNC1C2CCC(C2)C1c1ccccc1,unique_smiles_B3DB_no_shared
C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,unique_smiles_B3DB_no_shared
Cc1ccc(-c2ccc3nc(NC(=O)C4CC4F)cn3c2)c(C)c1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cc(OC)c(C(=O)N3CCOCC3)cc2Cl)ncc1Cl,unique_smiles_CHEMBL_no_shared
CC(C)(CO)C(O)C(=O)NCCCC(=O)O,unique_smiles_B3DB_no_shared
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,unique_smiles_B3DB_no_shared
Cc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(-c4ccn(C(F)F)n4)c3c2)c1C,unique_smiles_CHEMBL_no_shared
Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(N3CCC3)c2c1,unique_smiles_CHEMBL_no_shared
c1ccc(Sc2ccc3nnc(-c4cncs4)n3n2)cc1,unique_smiles_CHEMBL_no_shared
CC(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,unique_smiles_B3DB_no_shared
CC1=CC2C(C(O)CC3(C)C2CC(C)C3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)C2(C)Cc3cnn(-c4ccccc4)c3C=C12,unique_smiles_B3DB_no_shared
COc1ccc(NC(=O)CC2OC(=O)c3c2ccc(OC)c3OC)cc1N1CCCS1(=O)=O,unique_smiles_B3DB_no_shared
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,unique_smiles_B3DB_no_shared
COCCN1CCN(c2cc(-c3n[nH]c4ccc(OC(C)C)cc34)ncn2)CC1=O,unique_smiles_CHEMBL_no_shared
COCC(C)Oc1ccc2[nH]nc(-c3cc(N4CCOC(C)C4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCN(C(C)C)CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,unique_smiles_CHEMBL_no_shared
CC(Nc1c(C(N)=O)nnc2cc(-c3ccc(N4CCOC4=O)cc3)ccc12)C1CC1,unique_smiles_CHEMBL_no_shared
C#CC1(O)CCC2C3C(C)CC4=C(CCC(=O)C4)C3CCC21C,unique_smiles_B3DB_no_shared
CC(C)CC(N)C(=O)NC(CCCN)C(=O)NC(C(=O)NC(CCCN)C(=O)N1CCCC1C(=O)NC(C=O)Cc1ccccc1)C(C)C,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(C)N1CCOC(c2cccc(C(F)(F)F)c2)C1,unique_smiles_B3DB_no_shared
NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,unique_smiles_B3DB_no_shared
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,unique_smiles_B3DB_no_shared
O=C1CN=C(C2=CCCCC2)c2cc(Cl)ccc2N1,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,unique_smiles_B3DB_no_shared
Cc1cnc(C)c(N2CCN(c3cc(-c4n[nH]c5cc(F)c(OC6(C)CC6)cc45)ncn3)CC2)n1,unique_smiles_CHEMBL_no_shared
CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,unique_smiles_B3DB_no_shared
CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1,unique_smiles_CHEMBL_no_shared
Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,unique_smiles_CHEMBL_no_shared
CCOc1nc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2Cl)nc2[nH]ccc12,unique_smiles_CHEMBL_no_shared
CS(=O)(=O)c1ccc(-c2ccc3c(NC45CC6CC(CC(C6)C4)C5)c(C(N)=O)nnc3c2)cc1,unique_smiles_CHEMBL_no_shared
CCCCCCC(C)NN,unique_smiles_B3DB_no_shared
CC1CCCN(c2ncnc3[nH]cc(-c4cnn(C)c4)c23)C1,unique_smiles_CHEMBL_no_shared
Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-c3cnoc3C)c2c1,unique_smiles_CHEMBL_no_shared
CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CCC3C1C5,unique_smiles_B3DB_no_shared
CN(C)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cnn(C3CC(n4nccn4)C3)c2C)ncc1Cl,unique_smiles_CHEMBL_no_shared
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,unique_smiles_B3DB_no_shared
Clc1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,unique_smiles_B3DB_no_shared
O=C1C(=O)N(Cc2ccccc2)c2ccccc21,unique_smiles_CHEMBL_no_shared
Cc1ccc(SCCC(=O)NC(C)c2ccc(N3CCCC(C)C3)cc2)cc1,unique_smiles_B3DB_no_shared
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,unique_smiles_B3DB_no_shared
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,unique_smiles_CHEMBL_no_shared
N#Cc1ccc2c(c1)CCCC2Nc1ccc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2c1,unique_smiles_CHEMBL_no_shared
COc1ccccc1CNC1CCCNC1c1ccccc1,unique_smiles_B3DB_no_shared
O=C(c1ccc(NCc2ccccc2)c(Cl)c1)N1CCC(N2CCCCC2)CC1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cnn(C3CCc4ncsc43)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3,unique_smiles_B3DB_no_shared
CCNc1nc(Nc2ccnn2C2CC(n3nccn3)C2)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
FC(F)OC(F)(F)C(F)Cl,unique_smiles_B3DB_no_shared
C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,unique_smiles_B3DB_no_shared
CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,unique_smiles_B3DB_no_shared
CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,unique_smiles_B3DB_no_shared
O=C(OC1CN2CCC1CC2)c1ccccc1,unique_smiles_B3DB_no_shared
CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,unique_smiles_B3DB_no_shared
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,unique_smiles_B3DB_no_shared
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,unique_smiles_B3DB_no_shared
CC(C)Nc1c(I)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,unique_smiles_CHEMBL_no_shared
CNC(C)Cc1ccccc1,unique_smiles_B3DB_no_shared
Cc1cc(-c2cc(Nc3ccn(C)n3)nc3[nH]cc(C#N)c23)ccc1CN1CCOCC1,unique_smiles_CHEMBL_no_shared
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,unique_smiles_B3DB_no_shared
CC1CC(Nc2c(NC(=O)C3CCC(F)CC3)cnc3ccc(Cl)cc23)CCO1,unique_smiles_CHEMBL_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCN(c5nncs5)CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,unique_smiles_B3DB_no_shared
CC1CN(c2cc(-c3n[nH]c4ccc(-c5ccnc(C#N)c5)cc34)ncn2)CC(C)O1,unique_smiles_CHEMBL_no_shared
Clc1ccccc1C#Cc1[nH]nc2ccnc(OC3CCOCC3)c12,unique_smiles_CHEMBL_no_shared
Cc1nn(C(CF)CF)cc1Nc1nc(C2CC2)c2nc[nH]c2n1,unique_smiles_CHEMBL_no_shared
CCCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,unique_smiles_B3DB_no_shared
Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,unique_smiles_CHEMBL_no_shared
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cnn(C3CC4CCC(C3)N4C)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCOC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,unique_smiles_B3DB_no_shared
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cn(C3CC4C(C3)C4(F)F)nc2Cl)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,unique_smiles_B3DB_no_shared
Cn1cc(-n2ncc3cc(Cl)c(C4CCN(C5COC5)CC4)cc32)cn1,unique_smiles_CHEMBL_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(S(C)(=O)=O)C4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,unique_smiles_B3DB_no_shared
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O,unique_smiles_B3DB_no_shared
CCNc1nc(Nc2cn(C3CC(OC(F)F)C3)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CS(=O)(=O)C1C(c2ccc3c(c2)OCO3)C1(N)CO,unique_smiles_B3DB_no_shared
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,unique_smiles_B3DB_no_shared
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,unique_smiles_CHEMBL_no_shared
COc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(-c4cnoc4)c3c2)c1C,unique_smiles_CHEMBL_no_shared
Nc1ccn(C2CC(CO)C(CO)O2)c(=O)n1,unique_smiles_B3DB_no_shared
COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,unique_smiles_B3DB_no_shared
O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,unique_smiles_B3DB_no_shared
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,unique_smiles_B3DB_no_shared
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,unique_smiles_B3DB_no_shared
c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1,unique_smiles_B3DB_no_shared
C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,unique_smiles_B3DB_no_shared
Nc1c(C(=O)NCc2ccc(C(=O)NCCCC3CCCCC3)cc2)cnn1-c1ccccc1,unique_smiles_CHEMBL_no_shared
CCc1nc2cnc3ccc(Cl)cc3c2n1C1CCOC(CC#N)C1,unique_smiles_CHEMBL_no_shared
CCN1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,unique_smiles_CHEMBL_no_shared
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(Cc1ccccc1)c1ccccc1C(=O)N2C,unique_smiles_CHEMBL_no_shared
