merged_index,smiles,original_index,source_dataset
183,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)cc(F)n1)C2,184,unique_smiles_CHEMBL_no_shared
184,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn1)C2,185,unique_smiles_CHEMBL_no_shared
185,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4cnc(C5(C#N)CC56CC6)cc43)ccn1)C2,186,unique_smiles_CHEMBL_no_shared
186,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4cnc(C5(C#N)CC56CC6)cc43)ncn1)C2,187,unique_smiles_CHEMBL_no_shared
187,CC(C)(O)C12CC(C1)N(c1cc(-n3ncc4cnc(C5(C#N)CC6(CC6)C5)cc43)ncn1)C2,188,unique_smiles_CHEMBL_no_shared
188,CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1,189,unique_smiles_CHEMBL_no_shared
189,CC(C)(O)C1CN(c2cc(-n3ncc4ccc(C5(C#N)CC6(CC6)C5)cc43)ncn2)C1,190,unique_smiles_CHEMBL_no_shared
190,CC(C)(O)C1CN(c2cc(-n3ncc4ccc(C5(C#N)CC6(CC6)C5)cc43)ncn2)CC1F,191,unique_smiles_CHEMBL_no_shared
191,CC(C)(O)C1CN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C1,192,unique_smiles_CHEMBL_no_shared
192,CC(C)(O)C1CN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)CCO1,193,unique_smiles_CHEMBL_no_shared
193,CC(C)(O)CN1CCN(c2cc3nc(Nc4cnn(C5CC5)c4Cl)ncc3cc2Cl)CC1,194,unique_smiles_CHEMBL_no_shared
194,CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,195,unique_smiles_CHEMBL_no_shared
195,CC(C)(O)Cn1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cn1,196,unique_smiles_CHEMBL_no_shared
196,CC(C)(O)Cn1ncc(Nc2ncc(C(F)(F)F)c(C3CC3)n2)c1Cl,197,unique_smiles_CHEMBL_no_shared
197,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4cc(F)c(C5(C#N)CC56CC6)cc43)ncn2)C1,198,unique_smiles_CHEMBL_no_shared
198,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc(-c5ccn[nH]5)cc43)ncn2)C1,199,unique_smiles_CHEMBL_no_shared
199,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc(C5(C#N)CC56CC6)cc43)cnn2)C1,200,unique_smiles_CHEMBL_no_shared
200,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc(C5(C#N)CC6(CC6)C5)cc43)ncn2)C1,201,unique_smiles_CHEMBL_no_shared
201,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc([C@@]5(C#N)CC56CC6)cc43)ccn2)C1,202,unique_smiles_CHEMBL_no_shared
202,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ccn2)C1,203,unique_smiles_CHEMBL_no_shared
203,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4cnc(C5(C#N)CC56CC6)cc43)ccn2)C1,204,unique_smiles_CHEMBL_no_shared
204,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4cnc(C5(C#N)CC56CC6)cc43)ncn2)C1,205,unique_smiles_CHEMBL_no_shared
205,CC(C)(O)[C@@H]1CCN(c2cc(-n3ncc4cnc(C5(C#N)CC6(CC6)C5)cc43)ncn2)C1,206,unique_smiles_CHEMBL_no_shared
206,CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(C5CCC5)c4)n3)c2)C1,207,unique_smiles_CHEMBL_no_shared
207,CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC(F)(F)F)c4)n3)c2)C1,208,unique_smiles_CHEMBL_no_shared
208,CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC5(C(F)(F)F)CC5)c4)n3)c2)C1,209,unique_smiles_CHEMBL_no_shared
209,CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC5CC5)c4)n3)c2)C1,210,unique_smiles_CHEMBL_no_shared
210,CC(C)(O)[C@@H]1CN(c2cc(-n3ncc4ccc(C5(C#N)CC6(CC6)C5)cc43)ncn2)CCO1,211,unique_smiles_CHEMBL_no_shared
211,CC(C)(O)[C@@H]1CN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C[C@@H]1F,212,unique_smiles_CHEMBL_no_shared
212,CC(C)(O)[C@H](F)CN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2C1=O,213,unique_smiles_CHEMBL_no_shared
213,CC(C)(O)[C@H]1CC[C@H](COc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)CC1,214,unique_smiles_CHEMBL_no_shared
214,CC(C)(O)[C@H]1CC[C@H](COc2nc(Nc3ccc(N4C5CCC4COC5)cc3)ncc2F)CC1,215,unique_smiles_CHEMBL_no_shared
215,CC(C)(O)[C@H]1CC[C@H](COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)CC1,216,unique_smiles_CHEMBL_no_shared
216,CC(C)(O)[C@H]1CC[C@H](COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)CC1,217,unique_smiles_CHEMBL_no_shared
217,CC(C)(O)[C@H]1CN(c2cc(-n3ncc4ccc([C@]5(C#N)CC56CC6)cc43)ncn2)C[C@H]1F,218,unique_smiles_CHEMBL_no_shared
218,CC(C)(O)[C@H]1C[C@H]1C(=O)Nc1cc2cc(C3CCN([C@]4(C)COC[C@@H]4O)CC3)c(Cl)cc2cn1,219,unique_smiles_CHEMBL_no_shared
219,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,220,unique_smiles_CHEMBL_no_shared
220,CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1,221,unique_smiles_CHEMBL_no_shared
221,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,222,unique_smiles_CHEMBL_no_shared
222,CC(C)(Sc1ccc2nnc(-c3cccs3)n2n1)C(N)=O,223,unique_smiles_CHEMBL_no_shared
223,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,224,unique_smiles_CHEMBL_no_shared
224,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(C)C(=O)C4)ncn3)c2c1,225,unique_smiles_CHEMBL_no_shared
225,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(C)CC4)ncn3)c2c1,226,unique_smiles_CHEMBL_no_shared
226,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,227,unique_smiles_CHEMBL_no_shared
227,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,228,unique_smiles_CHEMBL_no_shared
228,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4CCO[C@H](C)C4)ncn3)c2c1,229,unique_smiles_CHEMBL_no_shared
229,CC(C)=Cc1ccc2[nH]nc(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)c2c1,230,unique_smiles_CHEMBL_no_shared
230,CC(C)=Cc1cccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,231,unique_smiles_CHEMBL_no_shared
231,CC(C)=Cc1n[nH]c2ccc(NC(=O)c3ncc(C#N)c(C)c3C)cc12,232,unique_smiles_CHEMBL_no_shared
232,CC(C)C(C)Nc1ncc(Cl)c(Nc2nccs2)n1,233,unique_smiles_CHEMBL_no_shared
233,CC(C)C(Sc1ccc2nnc(-c3cccs3)n2n1)C(N)=O,234,unique_smiles_CHEMBL_no_shared
234,CC(C)CC(=O)N1CCc2nc(-c3ccc(Br)cc3)nc(N(C)Cc3ccccc3)c2C1,235,unique_smiles_CHEMBL_no_shared
235,CC(C)CC1COCCN1c1cc(-c2n[nH]c3ccc(OC4(C)CC4)cc23)ncn1,236,unique_smiles_CHEMBL_no_shared
236,CC(C)CN(CC(=O)NCCCCCCNC(=O)c1ccc(-c2n[nH]c3ccccc23)cc1)C(=O)CNC(=O)C1COc2ccccc2C1,237,unique_smiles_CHEMBL_no_shared
237,CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,238,unique_smiles_CHEMBL_no_shared
238,CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,239,unique_smiles_CHEMBL_no_shared
239,CC(C)Cc1ccc2[nH]nc(-c3cc(N4CCOCC4)ncn3)c2c1,240,unique_smiles_CHEMBL_no_shared
240,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,241,unique_smiles_CHEMBL_no_shared
241,CC(C)Cn1cc(-c2n[nH]c3ccnc(NC4CCOCC4)c23)cn1,242,unique_smiles_CHEMBL_no_shared
242,CC(C)Cn1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cn1,243,unique_smiles_CHEMBL_no_shared
243,CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,244,unique_smiles_CHEMBL_no_shared
244,CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl,245,unique_smiles_CHEMBL_no_shared
245,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cccs5)cc34)ncn2)CC1,246,unique_smiles_CHEMBL_no_shared
246,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5ccn[nH]5)cc34)ncn2)CC1,247,unique_smiles_CHEMBL_no_shared
247,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5ccoc5)cc34)ncn2)CC1,248,unique_smiles_CHEMBL_no_shared
248,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cn[nH]c5)cc34)ncn2)CC1,249,unique_smiles_CHEMBL_no_shared
249,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(-c5cnn(C)c5)cc34)ncn2)CC1,250,unique_smiles_CHEMBL_no_shared
250,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,251,unique_smiles_CHEMBL_no_shared
251,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,252,unique_smiles_CHEMBL_no_shared
252,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@@H]1C,253,unique_smiles_CHEMBL_no_shared
253,CC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H]1C,254,unique_smiles_CHEMBL_no_shared
254,CC(C)NC(=O)CN1CCN(c2cc(-c3n[nH]c4ccc(OC(C)C)cc34)ncn2)CC1,255,unique_smiles_CHEMBL_no_shared
255,CC(C)NC(=O)c1cccc(-c2[nH]nc3ccnc(OC4CCOCC4)c23)c1,256,unique_smiles_CHEMBL_no_shared
256,CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,257,unique_smiles_CHEMBL_no_shared
257,CC(C)NCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,258,unique_smiles_CHEMBL_no_shared
258,CC(C)Nc1c(-c2cccnc2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,259,unique_smiles_CHEMBL_no_shared
259,CC(C)Nc1c(-c2cscn2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,260,unique_smiles_CHEMBL_no_shared
260,CC(C)Nc1c(-c2nc[nH]n2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,261,unique_smiles_CHEMBL_no_shared
261,CC(C)Nc1c(-c2ncc[nH]2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,262,unique_smiles_CHEMBL_no_shared
262,CC(C)Nc1c(-c2nccc(=O)[nH]2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,263,unique_smiles_CHEMBL_no_shared
263,CC(C)Nc1c(-c2ncco2)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,264,unique_smiles_CHEMBL_no_shared
264,CC(C)Nc1c(-c2nccs2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,265,unique_smiles_CHEMBL_no_shared
265,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(Cl)s3)ccc12,266,unique_smiles_CHEMBL_no_shared
266,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)ccc12,267,unique_smiles_CHEMBL_no_shared
267,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)ccc12,268,unique_smiles_CHEMBL_no_shared
268,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)ccc12,269,unique_smiles_CHEMBL_no_shared
269,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,270,unique_smiles_CHEMBL_no_shared
270,CC(C)Nc1c(C#N)cnc2cc(-c3ccc(S(C)(=O)=O)nc3)ccc12,271,unique_smiles_CHEMBL_no_shared
271,CC(C)Nc1c(C#N)cnc2cc(-c3cnn(C)c3)ccc12,272,unique_smiles_CHEMBL_no_shared
272,CC(C)Nc1c(C#N)cnc2ccccc12,273,unique_smiles_CHEMBL_no_shared
273,CC(C)Nc1c(C#N)nnc2ccc(-c3cn[nH]c3)cc12,274,unique_smiles_CHEMBL_no_shared
274,CC(C)Nc1c(C(N)=O)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,275,unique_smiles_CHEMBL_no_shared
275,CC(C)Nc1c(C(N)=O)nnc2cc(-c3c[nH]nn3)ccc12,276,unique_smiles_CHEMBL_no_shared
276,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccc(F)cc3)ccc12,277,unique_smiles_CHEMBL_no_shared
277,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,278,unique_smiles_CHEMBL_no_shared
278,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cccc(N4CCOCC4)c3)ccc12,279,unique_smiles_CHEMBL_no_shared
279,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccccc3F)ccc12,280,unique_smiles_CHEMBL_no_shared
280,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cccnc3)ccc12,281,unique_smiles_CHEMBL_no_shared
281,CC(C)Nc1c(C(N)=O)nnc2cc(-c3ccncc3)ccc12,282,unique_smiles_CHEMBL_no_shared
282,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cn[nH]c3)ccc12,283,unique_smiles_CHEMBL_no_shared
283,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cncnc3)ccc12,284,unique_smiles_CHEMBL_no_shared
284,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnn(C)c3)ccc12,285,unique_smiles_CHEMBL_no_shared
285,CC(C)Nc1c(C(N)=O)nnc2cc(-c3cnsc3)ccc12,286,unique_smiles_CHEMBL_no_shared
286,CC(C)Nc1c(C(N)=O)nnc2cc(-n3cccn3)ccc12,287,unique_smiles_CHEMBL_no_shared
287,CC(C)Nc1c(C(N)=O)nnc2cc(CCO)ccc12,288,unique_smiles_CHEMBL_no_shared
288,CC(C)Nc1c(C(N)=O)nnc2cc(N3CCCC3=O)ccc12,289,unique_smiles_CHEMBL_no_shared
289,CC(C)Nc1c(C(N)=O)nnc2cc(N3CCN(C)CC3)ccc12,290,unique_smiles_CHEMBL_no_shared
290,CC(C)Nc1c(C(N)=O)nnc2cc(N3CCOCC3)ccc12,291,unique_smiles_CHEMBL_no_shared
291,CC(C)Nc1c(C(N)=O)nnc2cc(Nc3ccccc3)ccc12,292,unique_smiles_CHEMBL_no_shared
292,CC(C)Nc1c(C(N)=O)nnc2cc(Oc3ccccc3)ccc12,293,unique_smiles_CHEMBL_no_shared
293,CC(C)Nc1c(C(N)=O)nnc2cc(Sc3ccccc3)ccc12,294,unique_smiles_CHEMBL_no_shared
294,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3ccc(S(C)(=O)=O)cc3)cc12,295,unique_smiles_CHEMBL_no_shared
295,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3ccccc3)cc12,296,unique_smiles_CHEMBL_no_shared
296,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3ccncc3)cc12,297,unique_smiles_CHEMBL_no_shared
297,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cn[nH]c3)cc12,298,unique_smiles_CHEMBL_no_shared
298,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cncs3)cc12,299,unique_smiles_CHEMBL_no_shared
299,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cnn(C)c3)cc12,300,unique_smiles_CHEMBL_no_shared
300,CC(C)Nc1c(C(N)=O)nnc2ccc(-c3nccs3)cc12,301,unique_smiles_CHEMBL_no_shared
301,CC(C)Nc1c(C(N)=O)nnc2ccc(N3CCOCC3)cc12,302,unique_smiles_CHEMBL_no_shared
302,CC(C)Nc1c(C2=NCCN2)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,303,unique_smiles_CHEMBL_no_shared
303,CC(C)Nc1c(Cl)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,304,unique_smiles_CHEMBL_no_shared
304,CC(C)Nc1c(I)nnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,305,unique_smiles_CHEMBL_no_shared
305,CC(C)Nc1nc(Nc2ccc(C(=O)NCc3ccccc3)cc2)nc2ccsc12,306,unique_smiles_CHEMBL_no_shared
306,CC(C)Nc1nccc2[nH]nc(-c3nnc(C4CC4)n3C)c12,307,unique_smiles_CHEMBL_no_shared
307,CC(C)Nc1sc(C(=O)c2ccc(Cl)s2)c(N)c1C#N,308,unique_smiles_CHEMBL_no_shared
308,CC(C)OC1CCC(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)CC1,309,unique_smiles_CHEMBL_no_shared
309,CC(C)OC1CCC(COc2nc(Nc3ccc(N4C[C@@H](C)O[C@@H](C)C4)cc3)ncc2F)CC1,310,unique_smiles_CHEMBL_no_shared
310,CC(C)Oc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,311,unique_smiles_CHEMBL_no_shared
311,CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)ncc2Cl)n[nH]1,312,unique_smiles_CHEMBL_no_shared
312,CC(C)Oc1cc2c(-c3cc(N4C5CCC4COC5)ncn3)n[nH]c2cc1F,313,unique_smiles_CHEMBL_no_shared
313,CC(C)Oc1cc2c(-c3cc(N4CC5CCC(C4)O5)ncn3)n[nH]c2cc1F,314,unique_smiles_CHEMBL_no_shared
314,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(C#N)CC4)ncn3)n[nH]c2cc1F,315,unique_smiles_CHEMBL_no_shared
315,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(CO)CC4)ncn3)n[nH]c2cc1F,316,unique_smiles_CHEMBL_no_shared
316,CC(C)Oc1cc2c(-c3cc(N4CCC(F)(F)C4)ncn3)n[nH]c2cc1F,317,unique_smiles_CHEMBL_no_shared
317,CC(C)Oc1cc2c(-c3cc(N4CCC(n5cccn5)C4)ncn3)n[nH]c2cc1F,318,unique_smiles_CHEMBL_no_shared
318,CC(C)Oc1cc2c(-c3cc(N4CCN(C(=O)C5CC5)CC4)ncn3)n[nH]c2cc1F,319,unique_smiles_CHEMBL_no_shared
319,CC(C)Oc1cc2c(-c3cc(N4CCN(C(C)C)C(=O)C4)ncn3)n[nH]c2cc1F,320,unique_smiles_CHEMBL_no_shared
320,CC(C)Oc1cc2c(-c3cc(N4CCN(C)C(=O)C4)ncn3)n[nH]c2cc1F,321,unique_smiles_CHEMBL_no_shared
321,CC(C)Oc1cc2c(-c3cc(N4CCN(C)CC4)ncn3)n[nH]c2cc1F,322,unique_smiles_CHEMBL_no_shared
322,CC(C)Oc1cc2c(-c3cc(N4CCN(C)[C@@H](C)C4)ncn3)n[nH]c2cc1F,323,unique_smiles_CHEMBL_no_shared
323,CC(C)Oc1cc2c(-c3cc(N4CCN(C)[C@H](C)C4)ncn3)n[nH]c2cc1F,324,unique_smiles_CHEMBL_no_shared
324,CC(C)Oc1cc2c(-c3cc(N4CCN(C5CC5)CC4)ncn3)n[nH]c2cc1F,325,unique_smiles_CHEMBL_no_shared
325,CC(C)Oc1cc2c(-c3cc(N4CCN(C5CCS(=O)(=O)C5)CC4)ncn3)n[nH]c2cc1F,326,unique_smiles_CHEMBL_no_shared
326,CC(C)Oc1cc2c(-c3cc(N4CCN(CCCO)CC4)ncn3)n[nH]c2cc1F,327,unique_smiles_CHEMBL_no_shared
327,CC(C)Oc1cc2c(-c3cc(N4CCN(CCO)CC4)ncn3)n[nH]c2cc1F,328,unique_smiles_CHEMBL_no_shared
328,CC(C)Oc1cc2c(-c3cc(N4CCN(S(=O)(=O)C5CC5)CC4)ncn3)n[nH]c2cc1F,329,unique_smiles_CHEMBL_no_shared
329,CC(C)Oc1cc2c(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)n[nH]c2cc1F,330,unique_smiles_CHEMBL_no_shared
330,CC(C)Oc1cc2c(-c3cc(N4CCN(c5cnn(C)c5)CC4)ncn3)n[nH]c2cc1F,331,unique_smiles_CHEMBL_no_shared
331,CC(C)Oc1cc2c(-c3cc(N4CCNC(=O)C4)ncn3)n[nH]c2cc1F,332,unique_smiles_CHEMBL_no_shared
332,CC(C)Oc1cc2c(-c3cc(N4CCOC(C(F)(F)F)C4)ncn3)n[nH]c2cc1F,333,unique_smiles_CHEMBL_no_shared
333,CC(C)Oc1cc2c(-c3cc(N4CCOC(C)(C)C4)ncn3)n[nH]c2cc1F,334,unique_smiles_CHEMBL_no_shared
334,CC(C)Oc1cc2c(-c3cc(N4CCOCC4)ncn3)n[nH]c2cc1F,335,unique_smiles_CHEMBL_no_shared
335,CC(C)Oc1cc2c(-c3cc(N4CCOCC4C)ncn3)n[nH]c2cc1F,336,unique_smiles_CHEMBL_no_shared
336,CC(C)Oc1cc2c(-c3cc(N4CCO[C@@H](C)C4)ncn3)n[nH]c2cc1F,337,unique_smiles_CHEMBL_no_shared
337,CC(C)Oc1cc2c(-c3cc(N4CCO[C@H](C)C4)ncn3)n[nH]c2cc1F,338,unique_smiles_CHEMBL_no_shared
338,CC(C)Oc1cc2c(-c3cc(N4CCS(=O)(=O)CC4)ncn3)n[nH]c2cc1F,339,unique_smiles_CHEMBL_no_shared
339,CC(C)Oc1cc2c(-c3cc(N4CC[C@@H](CO)C4)ncn3)n[nH]c2cc1F,340,unique_smiles_CHEMBL_no_shared
340,CC(C)Oc1cc2c(-c3cc(N4CC[C@@H](N)C4)ncn3)n[nH]c2cc1F,341,unique_smiles_CHEMBL_no_shared
341,CC(C)Oc1cc2c(-c3cc(N4CC[C@H](CO)C4)ncn3)n[nH]c2cc1F,342,unique_smiles_CHEMBL_no_shared
342,CC(C)Oc1cc2c(-c3cc(N4CC[C@H](N(C)C)C4)ncn3)n[nH]c2cc1F,343,unique_smiles_CHEMBL_no_shared
343,CC(C)Oc1cc2c(-c3cc(N4CC[C@H](N)C4)ncn3)n[nH]c2cc1F,344,unique_smiles_CHEMBL_no_shared
344,CC(C)Oc1cc2c(-c3cc(N4CC[S+]([O-])CC4)ncn3)n[nH]c2cc1F,345,unique_smiles_CHEMBL_no_shared
345,CC(C)Oc1cc2c(-c3cc(N4CCc5oncc5C4)ncn3)n[nH]c2cc1F,346,unique_smiles_CHEMBL_no_shared
346,CC(C)Oc1cc2c(-c3cc(N4CCn5nc(C(F)(F)F)nc5C4C)ncn3)n[nH]c2cc1F,347,unique_smiles_CHEMBL_no_shared
347,CC(C)Oc1cc2c(-c3cc(N4CCn5ncnc5C4)ncn3)n[nH]c2cc1F,348,unique_smiles_CHEMBL_no_shared
348,CC(C)Oc1cc2c(-c3cc(N4C[C@@H](C)N(C)[C@@H](C)C4)ncn3)n[nH]c2cc1F,349,unique_smiles_CHEMBL_no_shared
349,CC(C)Oc1cc2c(-c3cc(N4C[C@@H](C)O[C@@H](C)C4)ncn3)n[nH]c2cc1F,350,unique_smiles_CHEMBL_no_shared
350,CC(C)Oc1cc2c(-c3cc(N4C[C@H](F)[C@@H](F)C4)ncn3)n[nH]c2cc1F,351,unique_smiles_CHEMBL_no_shared
351,CC(C)Oc1cc2c(-c3cc(N4C[C@H](N)C[C@@H]4C)ncn3)n[nH]c2cc1F,352,unique_smiles_CHEMBL_no_shared
352,CC(C)Oc1cc2c(-c3cc(N4C[C@H](O)[C@@H](N(C)C)C4)ncn3)n[nH]c2cc1F,353,unique_smiles_CHEMBL_no_shared
353,CC(C)Oc1cc2c(-c3cc(N4C[C@H](O)[C@@H](N)[C@@H]4C)ncn3)n[nH]c2cc1F,354,unique_smiles_CHEMBL_no_shared
354,CC(C)Oc1cc2c(-c3cc(N4C[C@H](O)[C@@H](O)[C@@H]4C)ncn3)n[nH]c2cc1F,355,unique_smiles_CHEMBL_no_shared
355,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@@H]4C)ncn3)n[nH]c2cc1F,356,unique_smiles_CHEMBL_no_shared
356,CC(C)Oc1cc2c(-c3cc(N4[C@H](C)COC[C@H]4C)ncn3)n[nH]c2cc1F,357,unique_smiles_CHEMBL_no_shared
357,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,358,unique_smiles_CHEMBL_no_shared
358,CC(C)Oc1ccc2[nH]nc(-c3cc(N4C=CSCC4)ncn3)c2c1,359,unique_smiles_CHEMBL_no_shared
359,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(F)(F)C4)ncn3)c2c1,360,unique_smiles_CHEMBL_no_shared
360,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(S(C)(=O)=O)C4)ncn3)c2c1,361,unique_smiles_CHEMBL_no_shared
361,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(n5cccn5)C4)ncn3)c2c1,362,unique_smiles_CHEMBL_no_shared
362,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC(n5cnnc5)C4)ncn3)c2c1,363,unique_smiles_CHEMBL_no_shared
363,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CC5CCC(C4)O5)ncn3)c2c1,364,unique_smiles_CHEMBL_no_shared
364,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC(C#N)CC4)ncn3)c2c1,365,unique_smiles_CHEMBL_no_shared
365,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC(C(=O)O)CC4)ncn3)c2c1,366,unique_smiles_CHEMBL_no_shared
366,CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC(C(C)(C)O)CC4)ncn3)c2c1,367,unique_smiles_CHEMBL_no_shared
